Episode,Average_Q_Value,Max_Q_Value
51949,840.8928197478745,9536.165011977542
51950,840.8963060596755,9536.165011977542
51951,840.8442149832956,9536.165011977542
51952,840.8474631274693,9545.44171173799
51953,840.953615325325,9545.44171173799
51954,840.9847793329565,9545.44171173799
51955,840.9704608450297,9545.44171173799
51956,840.9056198175335,9545.44171173799
51957,840.9491214099771,9545.44171173799
51958,841.0072639386995,9545.44171173799
51959,840.9739969341772,9545.44171173799
51960,840.9649367916451,9545.44171173799
51961,841.1796084114012,9545.44171173799
51962,841.1497402665037,9545.44171173799
51963,841.1402904910785,9545.44171173799
51964,841.2213147261544,9545.44171173799
51965,841.2336452504356,9545.44171173799
51966,841.1101834578647,9545.44171173799
51967,840.9777462920911,9545.44171173799
51968,840.9706683088973,9545.44171173799
51969,841.02470801311,9545.44171173799
51970,841.0348950835152,9545.44171173799
51971,841.035656488479,9545.44171173799
51972,841.0381124239742,9545.44171173799
51973,841.1928546501366,9545.44171173799
51974,841.2053632593589,9545.44171173799
51975,841.1643371663814,9545.44171173799
51976,841.1318394621766,9545.44171173799
51977,841.1157462519645,9545.44171173799
51978,841.0824467502744,9545.44171173799
51979,841.0060308966248,9545.44171173799
51980,840.9892824747341,9545.44171173799
51981,841.0567963573733,9545.44171173799
51982,841.059564083451,9545.44171173799
51983,841.055163895696,9545.44171173799
51984,841.0370290820051,9545.44171173799
51985,841.0949465046509,9545.44171173799
51986,841.3450944367481,9545.44171173799
51987,841.4032446561268,9545.44171173799
51988,841.3757636990279,9545.44171173799
51989,841.4045614406094,9545.44171173799
51990,841.3628163570512,9545.44171173799
51991,841.3457165123205,9545.44171173799
51992,841.3714514563304,9545.44171173799
51993,841.3933515396834,9545.44171173799
51994,841.2996558306957,9545.44171173799
51995,841.3420925104701,9545.44171173799
51996,841.3305103890297,9545.44171173799
51997,841.3174209405602,9545.44171173799
51998,841.5698828737502,9545.44171173799
51999,841.6390539237455,9545.44171173799
52000,841.6582012440738,9545.44171173799
52001,841.6897747327678,9545.44171173799
52002,841.6991215442315,9545.44171173799
52003,841.6466156050562,9545.44171173799
52004,841.680672799471,9545.44171173799
52005,841.7368530098499,9545.44171173799
52006,841.742832790543,9545.44171173799
52007,841.7267571985944,9545.44171173799
52008,841.3766103558171,9545.44171173799
52009,841.4510414153308,9545.44171173799
52010,841.4890402480681,9545.44171173799
52011,841.4742977642712,9545.44171173799
52012,841.5451458656296,9545.44171173799
52013,841.6754992193211,9545.44171173799
52014,841.7328332743404,9545.44171173799
52015,841.7565618959985,9545.44171173799
52016,841.7703555866863,9545.44171173799
52017,841.8134833563635,9545.44171173799
52018,841.8433089152501,9545.44171173799
52019,841.8131986394337,9545.44171173799
52020,841.8013783235348,9545.44171173799
52021,841.8118093276963,9545.44171173799
52022,841.7761637830679,9545.44171173799
52023,841.6563310656074,9545.44171173799
52024,841.7002773062852,9545.44171173799
52025,841.6519599557305,9545.44171173799
52026,841.7437592381774,9545.44171173799
52027,841.7143773129304,9545.44171173799
52028,841.681486152208,9545.44171173799
52029,841.9097381968284,9545.44171173799
52030,841.9018268617325,9545.44171173799
52031,842.005548059819,9545.44171173799
52032,841.9732596825907,9545.44171173799
52033,841.9928242051008,9545.44171173799
52034,842.3848306712725,9545.44171173799
52035,842.2597242681941,9545.44171173799
52036,842.2332453879775,9545.44171173799
52037,842.1823055921587,9545.44171173799
52038,842.1446931304541,9545.44171173799
52039,842.1447065451858,9545.44171173799
52040,842.0911960415757,9545.44171173799
52041,842.0528153091334,9545.44171173799
52042,842.1311449449983,9545.44171173799
52043,842.1565127722843,9545.44171173799
52044,842.2283020155418,9545.44171173799
52045,842.2740415547885,9545.44171173799
52046,842.2903304345386,9545.44171173799
52047,842.2587640703746,9545.44171173799
52048,842.2443637422277,9545.44171173799
52049,842.1533963604262,9545.44171173799
52050,842.1611753566991,9545.44171173799
52051,842.0038410862624,9545.44171173799
52052,842.1325484630069,9545.44171173799
52053,842.1061780119278,9545.44171173799
52054,842.1157084866205,9545.44171173799
52055,842.0813412457705,9545.44171173799
52056,842.0840536791903,9545.44171173799
52057,842.186273892189,9545.44171173799
52058,842.1834305937628,9545.44171173799
52059,842.2192659511499,9545.44171173799
52060,842.1968469158528,9545.44171173799
52061,842.204870838595,9545.44171173799
52062,842.1189443425736,9545.44171173799
52063,842.1042501687317,9545.44171173799
52064,842.0681250335412,9545.44171173799
52065,842.0827293496748,9545.44171173799
52066,842.2508191869736,9545.44171173799
52067,842.2440137865149,9545.44171173799
52068,842.2754873158827,9545.44171173799
52069,842.2935901497306,9545.44171173799
52070,842.2895855845924,9545.44171173799
52071,842.356785440329,9545.44171173799
52072,842.4285899678486,9545.44171173799
52073,842.4192057372394,9545.44171173799
52074,842.4189010770134,9545.44171173799
52075,842.4345109991484,9545.44171173799
52076,842.545905479827,9545.44171173799
52077,842.5490191335992,9545.44171173799
52078,842.5635042444011,9545.44171173799
52079,842.6077403796213,9545.44171173799
52080,842.568064909081,9545.44171173799
52081,842.6128337821244,9545.44171173799
52082,842.5459740488263,9545.44171173799
52083,842.5709627286061,9545.44171173799
52084,842.6568129583521,9545.44171173799
52085,842.7762699563461,9545.44171173799
52086,842.6769390867746,9545.44171173799
52087,842.6808910134326,9545.44171173799
52088,842.6748700144002,9545.44171173799
52089,842.695750873047,9545.44171173799
52090,842.8985936364543,9545.44171173799
52091,842.8980342955185,9545.44171173799
52092,842.8724522176014,9545.44171173799
52093,842.8481066066378,9545.44171173799
52094,842.8574885373431,9545.44171173799
52095,842.8470370893274,9545.44171173799
52096,842.6965365554405,9545.44171173799
52097,842.6582123037105,9545.44171173799
52098,842.6598864648552,9545.44171173799
52099,842.6729265361247,9545.44171173799
52100,842.6145856090424,9545.44171173799
52101,842.601480957503,9545.44171173799
52102,842.640943648709,9553.428951089585
52103,842.6204592064469,9553.428951089585
52104,842.6192945707221,9545.44171173799
52105,842.5866822259486,9545.44171173799
52106,842.5876721031418,9545.44171173799
52107,842.5864051994085,9545.44171173799
52108,842.4667990845644,9545.44171173799
52109,842.4265582767239,9545.44171173799
52110,842.4221759181286,9545.44171173799
52111,842.3831868547893,9545.44171173799
52112,842.4749286024437,9545.44171173799
52113,842.4829672390425,9545.44171173799
52114,842.4168603221199,9545.44171173799
52115,842.3712347882008,9545.44171173799
52116,842.3863289630749,9545.44171173799
52117,842.3655201473072,9545.44171173799
52118,842.3312975093951,9545.44171173799
52119,842.4205476507834,9545.44171173799
52120,842.3753523751161,9545.44171173799
52121,842.502445657925,9545.44171173799
52122,842.4862645239539,9545.44171173799
52123,842.5156066800955,9545.44171173799
52124,842.5032374169527,9545.44171173799
52125,842.5162849957109,9545.44171173799
52126,842.4847392273255,9545.44171173799
52127,842.4378840272652,9545.44171173799
52128,842.4367601221578,9545.44171173799
52129,842.4771752656625,9545.44171173799
52130,842.467809148585,9545.44171173799
52131,842.3328102391206,9545.44171173799
52132,842.3005168618968,9545.44171173799
52133,842.3519772459802,9545.44171173799
52134,842.435606394042,9545.44171173799
52135,842.5035554681311,9545.44171173799
52136,842.4868144222633,9545.44171173799
52137,842.5355343464987,9545.44171173799
52138,842.5271749207349,9545.44171173799
52139,842.5268689887127,9545.44171173799
52140,842.5352263680888,9545.44171173799
52141,842.5088883923997,9545.44171173799
52142,842.5390999949315,9545.44171173799
52143,842.4748312662266,9545.44171173799
52144,842.495330927272,9545.44171173799
52145,842.4295036277704,9545.44171173799
52146,842.433229994186,9545.44171173799
52147,842.4231665753489,9545.44171173799
52148,842.4032444213303,9545.44171173799
52149,842.4856241283074,9547.077640898578
52150,842.5608583999823,9545.44171173799
52151,842.5452314851833,9545.44171173799
52152,842.429434990318,9545.44171173799
52153,842.3660869956932,9545.44171173799
52154,842.3748472440864,9545.44171173799
52155,842.3893413029491,9545.44171173799
52156,842.3336481198844,9545.44171173799
52157,842.3024477387445,9545.44171173799
52158,842.321486223726,9545.44171173799
52159,842.2959521211833,9545.44171173799
52160,842.304248874766,9545.44171173799
52161,842.2915262784786,9545.44171173799
52162,842.254306339913,9545.44171173799
52163,842.2653201532204,9551.343332436283
52164,842.2994923446049,9559.254174061865
52165,842.2232651609414,9545.44171173799
52166,842.1809892178507,9545.44171173799
52167,842.172410656114,9545.44171173799
52168,842.0888690470646,9545.44171173799
52169,842.2739039711926,9545.44171173799
52170,842.2336010289484,9545.44171173799
52171,842.225998703315,9545.44171173799
52172,842.3269886440835,9545.44171173799
52173,842.2683354173523,9545.44171173799
52174,842.1495835695126,9545.44171173799
52175,842.2893055560194,9545.44171173799
52176,842.3045978457295,9545.44171173799
52177,842.293684839825,9545.44171173799
52178,842.2811073488978,9545.44171173799
52179,842.28324001319,9545.44171173799
52180,842.2046195240417,9545.44171173799
52181,842.1951142488209,9545.44171173799
52182,842.4494814652355,9545.44171173799
52183,842.4338740677242,9545.44171173799
52184,842.4435836040744,9545.44171173799
52185,842.4388364096529,9545.44171173799
52186,842.3815987839345,9545.44171173799
52187,842.4051569989094,9545.44171173799
52188,842.4874790394991,9545.44171173799
52189,842.4802662083939,9545.44171173799
52190,842.5178316975902,9545.44171173799
52191,842.533763543353,9545.44171173799
52192,842.5288831904451,9545.44171173799
52193,842.3954622502145,9545.44171173799
52194,842.3620106550214,9545.44171173799
52195,842.3636637354803,9545.44171173799
52196,842.3339231306583,9545.44171173799
52197,842.2798956229292,9545.44171173799
52198,842.162726520953,9545.44171173799
52199,842.191145959097,9545.44171173799
52200,842.2196103487371,9545.44171173799
52201,842.1406938142504,9545.44171173799
52202,842.0440011084279,9545.44171173799
52203,841.9888710913523,9545.44171173799
52204,842.0170259359247,9545.44171173799
52205,842.1086442553018,9545.44171173799
52206,842.0435453879369,9545.44171173799
52207,842.0049569809595,9545.44171173799
52208,842.0059159564661,9545.44171173799
52209,842.025070352907,9545.44171173799
52210,842.0397003483899,9548.478886494013
52211,842.0078563558814,9548.478886494013
52212,842.0274335666392,9556.962617308049
52213,842.0258986125964,9556.962617308049
52214,842.0747724751858,9563.749601959278
52215,842.1438603646502,9569.17918968026
52216,842.0984061664441,9573.522859857047
52217,842.2292249200408,9573.522859857047
52218,842.2678012256175,9573.522859857047
52219,842.2188669376796,9576.997795998475
52220,842.3223731319276,9576.997795998475
52221,842.3247812845648,9579.777744911618
52222,842.3227649723109,9582.001704042133
52223,842.3259514614479,9545.44171173799
52224,842.3062853389231,9545.44171173799
52225,842.3021497156906,9545.44171173799
52226,842.2818088111032,9545.44171173799
52227,842.2466144392346,9545.44171173799
52228,842.2300846654223,9545.44171173799
52229,842.4029647275279,9545.44171173799
52230,842.3559613343144,9545.44171173799
52231,842.3488261337749,9545.44171173799
52232,842.4928027640402,9545.44171173799
52233,842.4680663516746,9545.44171173799
52234,842.532100019,9545.44171173799
52235,842.54599642515,9545.44171173799
52236,842.5456286666495,9545.44171173799
52237,842.0517786933365,9545.44171173799
52238,842.0417530968691,9548.63240515353
52239,841.9507541252656,9557.085432235663
52240,842.0100302218547,9545.44171173799
52241,841.9968767657952,9545.44171173799
52242,841.9665286570473,9545.44171173799
52243,841.9948629893311,9545.44171173799
52244,841.9780160850324,9545.44171173799
52245,841.94029947132,9545.44171173799
52246,841.9652915081886,9545.44171173799
52247,842.2245955924022,9545.44171173799
52248,842.2644537419558,9545.44171173799
52249,842.2529470487209,9545.44171173799
52250,842.2569762236999,9545.44171173799
52251,842.2496507212821,9545.44171173799
52252,842.4700694923004,9545.44171173799
52253,842.4590145588346,9545.44171173799
52254,842.4606473055705,9545.44171173799
52255,842.4540750001536,9545.44171173799
52256,842.5811072741947,9552.988780630345
52257,842.5572079168205,9560.570532617114
52258,842.4443849084502,9545.44171173799
52259,842.3833647462195,9545.44171173799
52260,842.4232418447966,9545.44171173799
52261,842.4065546928038,9545.44171173799
52262,842.267520281973,9545.44171173799
52263,842.2750606436072,9545.44171173799
52264,842.259230950991,9545.44171173799
52265,842.2377396438654,9545.44171173799
52266,842.2330388082642,9545.44171173799
52267,842.240122723237,9545.44171173799
